,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
Switzerland,1612.47615989377,1615.20397409799,1617.93640292568,1620.67345418337,1623.41513569078,1626.16145528089,1628.91242079988,1631.66804010726,1634.4283210758,1637.1932715916,1639.9628995541,1642.7372128761,1645.51621948379,1648.29992731677,1651.08834432806,1653.88147848416,1656.67933776501,1659.48193016408,1662.28926368834,1665.10134635834,1667.91818620815,1685.32309280812,1702.90962149019,1720.67966750042,1738.63514586198,1756.77799158149,1775.1101598576,1793.63362629166,1812.35038710061,1831.26245933217,1850.37188108214,1869.68071171409,1889.19103208126,1908.90494475082,1928.82457423045,1948.95206719731,1969.28959272936,1989.83934253913,2010.6035312099,2031.58439643437,2052.7841992558,2074.20522431168,2095.84978007996,2117.72019912778,2139.81883836289,2162.1480792876,2184.71032825549,2207.50801673068,2230.54360154988,2253.81956518715,2277.33841602146,2317.02776199119,2456.54753710367,2365.43581092061,2089.19421824343,2426.59850054299,2409.29323268383,2600.59445686348,3263.2958599432,3085.15522685796,2669.29953764384,2843.62399286367,3043.75604063857,3025.85924699443,2848.9549435941,3074.86429991144,3029.93993135742,2649.21137484558,3110.78059103691,3383.54518462809,3216.20397696519,3404.85740378049,3224.55070396901,3293.33917991792,3666.88893367295,4047.58885443011,3929.51106444268,3523.54101126965,3567.12708157201,3534.60365627372,3748.24378300011,3795.8135709107,3671.39808085004,3666.39630632094,4065.54792520471,4368.15457192656,4522.68007295221,4485.18174511972,4574.37817090019,4561.94687422304,4867.95121342393,4569.92421136818,4906.55161069694,5039.99483033657,4864.52729755058,5336.38669866516,5410.1690858699,5622.85828303232,5656.69735519466,5867.32923121496,5864.59924624129,5729.43287897142,5787.74822879,5603.21643934599,5827.01812480624,5987.00149640935,6434.66450069311,6414.69142242515,6239.63092907252,6486.50683081952,6626.79394673103,6697.87372409054,6690.9672656451,6526.72370887928,6476.74989772796,6563.86856437863,6543.20333097454,5820.10148376475,5811.42048133229,6211.33691179891,6600.6374354305,6438.49445480174,7065.5829081578,7457.19708267537,7709.4813012401,8243.02168936009,8607.3874546564,9014.16436332378,9441.41318801066,9687.65721908608,9556.05152580921,9092.53236880934,8736.36495470176,9128.36888242974,9106.95514845621,9037.66034949268,9039.72530091114,9442.1393644465,9776.07303627218,9731.54057233256,9786.93494420719,9657.30493880992,9343.95369408351,9182.3076306006,9315.63881363624,11860.8262359593,12516.4764565547,13847.1801196278,13947.0986210719,13397.7320934019,13867.6071516978,14816.8992391789,14734.2327527577,15055.8256412936,15739.3957879042,16626.4855048175,17501.9319640812,17909.4897308021,17284.2707299797,18161.4896578263,19059.0051789509,20041.2163414057,20431.0927026309,20977.2675938743,21712.0945350925,22190.7730217342,22533.0384729279,22966.1443225498,23522.1308830763,24527.5521121698,25862.819197677,26593.2692610281,27195.1130423094,27851.7572395968,28174.3284123332,26353.0302839414,26270.8686608682,26982.29052331,27023.4358163844,27617.1184635248,28732.3660845469,29003.269532436,28397.7151173678,28396.8891697965,29128.1889565371,29967.6007997933,30273.4243411172,30281.7045904329,30971.5882383602,32031.3287798735,32875.7796552412,32207.7441333526,31871.5302980338,31515.654265326,31599.6192764849,31530.7693396827,31589.7238103528,32135.3230051644,33039.5045398098,33349.6538300883,34386.9024824926,34569.3813555031,34480.9577088418,34183.2830563629,34864.0923713309,35520,36745.1313280274,38007.33642723,38623.1286285419,38003.9157068265
Syria,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,854.080924696588,858.181442271268,862.301646791171,866.441632775051,870.601495195455,874.781329480901,878.981231518068,883.201297653996,887.441624698295,891.702309925366,895.983451076635,900.28514636279,904.60749446604,908.950594542375,913.314546223841,917.699449620826,922.105405324358,926.53251440841,930.980878432223,935.450599442628,939.941779976396,944.454523062584,948.988932224901,953.545111484083,958.123165360278,962.723198875444,967.34531755576,971.989627434044,976.656235052187,981.3452474636,986.056772235662,990.790917452195,995.547791715942,1000.32750415106,1005.1301644056,1009.95588265408,1014.80476959995,1019.67693647816,1024.5724950577,1029.4915576442,1034.43423708246,1039.40064675905,1044.39090060494,1049.40511309809,1054.44339926605,1059.50587468866,1064.59265550065,1069.70385839434,1074.83960062229,1080,1088.04023149609,1096.14031977228,1104.30071044188,1112.52185243563,1120.80419802641,1129.14820285412,1137.55432595073,1146.02302976557,1154.55478019073,1163.1500465867,1171.80930180822,1180.53302223027,1189.32168777426,1198.17578193447,1207.09579180462,1216.08220810469,1225.13552520787,1234.25624116783,1243.44485774606,1252.70188043949,1262.0278185083,1271.42318500396,1280.88849679742,1290.42427460754,1300.03104302978,1309.70933056502,1319.45966964867,1329.2825966799,1339.17865205122,1349.14838017818,1359.1923295293,1369.31105265627,1379.50510622434,1389.77505104293,1400.12145209652,1410.54487857569,1421.04590390844,1431.62510579177,1442.28306622342,1453.02037153391,1463.83761241879,1474.73538397114,1485.71428571429,1488.69303194376,1491.67775033704,1494.66845286788,1497.66515153404,1500.6678583573,1503.67658538358,1506.69134468294,1509.71214834964,1512.73900850217,1515.77193728334,1518.8109468603,1521.85604942459,1524.9072571922,1527.96458240359,1531.0280373238,1534.09763424243,1537.17338547372,1540.25530335661,1543.34340025479,1546.43768855671,1549.53818067568,1552.64488904988,1555.75782614245,1558.87700444149,1562.00243646017,1565.13413473673,1568.27211183453,1571.41638034216,1574.56695287342,1577.7238420674,1580.88706058854,1584.05662112667,1587.23253639707,1590.41481914049,1593.60348212324,1596.79853813723,1600,1497.54390483475,1834.90992226045,2022.20020823728,2254.17997928923,1975.45165729837,2270.13889461294,2336.8485536649,1949.89085157958,1956.10796040952,1922.77016003506,2006.19999026677,2392.87561388197,2305.77114179697,2272.84297310426,2185.21227031116,1944.51157082086,2029.9659260952,2030.10255792055,2324.05763484464,2155.32109750795,2278.41104685586,2742.03435978997,2413.9630119226,2884.19616175133,3317.89533586612,3543.93041475826,3368.59427560208,3526.06233578881,3517.86375051011,3792.79434050474,3998.76033147785,3920.3482690001,3818.10395843128,3518.21831808641,3586.93667720105,3277.17966784426,3211.01666424853,3500.15717142284,3070.71171506211,3180.50746018185,3282.53244629457,3402.25497235847,3647.19789315658,3808.27335824278,3917.65837131115,4066.07701421,4041.71473625945,4218.19260631389,3965.06189988085,3935.37106541429,3960.42177534577,4071.89528868382,3998.62243788112,3994.70466308031,4059,4134.25295291614,4207.4420388292,4318.88855914132,4383.99037997061
Taiwan,871,,,,,,,,,,,,,,,,,,,,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,874,877,880,883,886,889,892,895,897,900,903,906,909,912,915,918,921,924,927,930,933,936,940,943,946,949,952,955,958,961,964,974,1151,1099,905,938,1066,1080,1218,1277,1131,1144,1177,1161,1176,1267,1400,1364,1356,1378,1442,1551,1611,1689,1753,1783,1732,1720,1807,1827,1821,1830,1783,1799,1944,1982,1931,1949,1849,1722,1598,1624,1456,1220,647,680,851,1052,1172,1304,1359,1468,1550,1638,1708,1737,1801,1859,1932,1984,2048,2137,2265,2465,2664,2821,3043,3244,3453,3757,4141,4590,5072,5025,5160,5754,6207,6909,7328,7672,7980,8086,8594,9353,9662,10624,11815,12588,13457,14123,14990,15965,16852,17866,18791,19754,20813,21493,22478,23525,22768,23495,24056,25332,26069,27359,28892,29004,28361
Tajikistan,428.476155261042,,,,,,,,,,,,,,,,,,,,437.499309081614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.21876207483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.97539937572,,,,,,,,,,,,,,,,,,,,,,,4643.64553584876,,,,,,,,,,,,,,,,,3377.86433474483,3006.9659692842,1992.22646168226,1643.50140128186,1273.59823913676,1097.8824804672,899.284013528334,898.478745680519,928.545751166411,944.10415912999,1001.50046680657,1080.51089682609,1158.35268484277,1249.68946720756,1353.05160741548,1413,1502.86437081769,1610.48637179696,1727.33311571732,1775.37865186878
Tanzania,470.64,,,,,,,,,,,,,,,,,,,,470.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.214747449816,719.421413646695,716.650072119695,674.35203308672,711.139889761239,710.044696731984,700.320954647542,698.53560728634,685.875944285564,700.204824869475,708.873210943057,681.143007360166,722.003807300051,745.355418178293,763.238260114918,767.493011002235,840.335117734633,848.218657508323,865.714502033824,855.269244613488,877.543692043329,886.772556018578,915.985059238369,914.855882961566,907.385754397412,926.814218011343,964.496781210871,962.492293237015,961.312396229942,944.861985953986,925.320508347176,888.536550031241,874.242606946269,845.045884598204,840.909156633303,814.699465930737,816.730812753243,831.822079437946,840.708362902282,844.46031661761,850.807932585949,844.633873747994,825.68245404604,808.587345467917,790.90005138037,794.021560026219,813.603387073003,789.186223081466,798.116455184113,806.104617211434,826.234766333232,857.587617254099,899.074211132851,929.855264881211,972.481355187573,1018,1066.67533834722,1120.51207126354,1180.23777776063,1220.25030958741
Thailand,496.98253170482,,,,,,,,,,,,,,,,,,,,496.98253170482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.094472584321,,,,,,,,,,,,,,,,,,,,683.545207608524,,,,,,,,,,,,,,,,,,,,,,,732.934900463274,,,,,,,,,,,,,,,,691.863344578419,,,,,,,,,720.581762490114,,,,,,,,,,,,712.39809056107,740.143157403921,757.797417687758,815.459883071357,783.360444101856,823.979044237646,810.616729405126,793.577414828527,796.703627324906,865.041441769253,940.123233521978,958.993268644508,1002.19917175531,1050.6760196984,1088.70967789737,1140.35496346894,1231.34165245896,1295.46066043781,1361.44872637992,1426.50871074159,1477.26157417311,1503.77410504204,1524.35893561158,1633.63727148578,1665.36310660132,1707.83822825398,1823.49507191423,1961.22463484744,2111.47086730411,2176.35007817626,2227.09855490277,2313.83690481112,2393.21978144913,2482.77323334662,2581.97465677486,2659.4356074681,2764.19919064403,2982.65377254525,3330.33270464322,3684.00286595727,4039.67310752922,4327.89539429846,4616.89654501396,4940.01105305356,5317.16549942583,5734.62452795288,6001.23800313821,5852.62549663593,5183.91467879753,5366.09671044107,5578.40289778354,5656.1989850955,5913.18752929516,6273.00540636689,6620.03355771214,6869,7203.68039789899,7505.99182325522,7623.60319392611,7376.17163410903
Timor-Leste,514.11543605453,,,,,,,,,,,,,,,,,,,,518.727349120915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.85880046539,,,,,,,,,,,,,,,,,,,,554.803875969913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.927772552226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.354572647914,,,,,,,,,,,,,,,,,,,,,,,1244.57245939771,,,,,,,,,,,,,,,,,2257.72694074032,2419.64958717535,2577.9862342775,2746.85142515666,2945.91799546869,3188.04489662253,3547.22834961099,3756.34165216708,3749.92047155957,2442.67227860324,2743.19161905269,3082.85904636596,2726.03050885992,2400.73042357425,2268.32339612342,2203,2018.49652608656,2133.69697293458,2352.73773603286,2475.6777477854
Togo,535.59,,,,,,,,,,,,,,,,,,,,535.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.047019097801,846.170684646952,859.808656748907,872.921947832888,886.2413317571,899.682560339396,913.164799238882,925.908320219689,937.885811891937,950.540410190918,1011.30630013386,1054.67134131546,1067.53480959195,1092.4275084423,1218.92901840186,1350.37948905643,1437.08795674383,1477.5967598567,1511.87490502468,1631.70937699198,1558.82431969531,1631.68449922742,1649.66018830076,1546.84259217309,1575.43215281936,1530.1023106053,1487.63334629265,1532.77699847933,1649.60928919341,1707.46803294968,1589.5106243143,1446.70323993244,1344.57795305183,1228.03510759961,1221.05345531086,1234.15419574608,1228.38133110807,1202.20136112377,1212.07733321533,1213.30262581154,1160.13496329201,1113.66872396873,1034.29890385992,869.672544515441,1014.98846495175,1026.06916368153,1073.77635136617,982.286924294391,932.91532031596,933.168441767911,890.359803469525,871.567069693371,886.220576493822,907.237418510007,903.342908494518,888,900.262685850602,895.169204955697,888.413295505077,888.010242832805
Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.432787351278
Tonga,667.709189071812,,,,,,,,,,,,,,,,,,,,667.709189071812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.68670859266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.54314196662,1955.66864016536,2022.31508353188,2036.50284778832,2116.11312066773,2129.72679320702,2148.20602804163,2479.02514890656,2836.57925171226,3287.04902340659,3523.52152155378,3626.12585813363,3891.13174226646,3979.68164234469,4088.35727937279,3988.05826252656,3975.49593108523,3867.01480948626,4087.24497790319,4070.07469838104,4195.10067187262,4378.54120076394,4490.38220060624,4540.02240267557,4432.96932811366,4539.38701709956,4718.64644344182,4886.26646089746,5026.00054867559,5084.2239468987,5228.76068446808,5270.86141612639,5135,5106.8280697343,5114.46909314706,5142.52763340519,5104.05550116232
Transnistria
Trinidad and Tobago,774.21069840895,,,,,,,,,,,,,,,,,,,,774.21069840895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.11831526734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818.80112871238,2987.50573665224,3023.2719284703,3033.58561347038,3002.87832170092,3311.34577525839,3881.04273799054,4100.39340004777,4303.08045545358,4405.8394644904,4795.85928618727,4888.04380412631,4997.52397130005,5154.49491196231,5217.56061427009,5393.57945928673,5550.35302812909,5621.36847171262,5895.02905014431,6058.5408923079,6324.93664198801,6346.11844256162,6619.55141916318,6663.40032572101,6945.60946025656,6995.35204479308,7555.16998319241,7899.55420897407,8683.78008334132,8937.55366667319,9498.48606028937,9815.17919329456,9119.52860675016,8280.3708850076,8647.6901861827,8180.3145256454,7818.13897949408,7388.59782278541,7059.56226436334,6990.79585658557,7113.56015145421,7398.6283888223,7370.99093218433,7340.13239928673,7705.75535737644,8071.15781305475,8449.63428537908,8792.5731261382,9269.85373314336,9952.11522859332,10496.9058710166,11020.9150160675,11460.6002279436,13030.4518496625,13978.5634694372,15352,17384.1299144089,18141.922018481,18511.0941610606,17826.0452499738
Tunisia,518.724254890085,,,,,,,,,,,,,,,,,,,,517.318576634129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.629743334822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.87880983343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.82495118649,1331.68695748634,1468.47563076775,1497.1195878145,1503.53735785141,1401.35899556126,1472.77174753426,1395.23246763042,1554.59131591413,1465.07639878373,1616.32381567039,1728.3737550442,1660.30321011771,1872.91361163238,1912.76338659446,1989.81661990537,1991.33884873347,1932.36016726658,2088.68455045867,2118.72664698077,2199.31460067051,2386.27282516401,2753.28599406484,2673.62927695496,2820.76329373024,2944.72824803417,3093.00125994712,3120.87681079181,3251.03092348923,3384.54205549645,3543.72130990073,3647.29257551876,3560.23317357993,3658.68772913854,3693.06236145652,3806.43973280599,3656.87758420738,3810.41929602646,3732.50228150683,3794.69460150053,4017.21994653826,4095.28158243896,4332.72016364697,4347.76997194131,4409.94117626039,4444.94721137507,4691.19050777077,4876.7986138456,5046.68157513916,5292.30380301999,5480.31560678842,5687.23504794294,5722.89565533032,5980.58812259794,6274.88328642405,6461,6740.19292788319,7099.69287160714,7356.74561820643,7499.6069029135
Turkey,869.917064234698,,,,,,,,,,,,,,,,,,,,901.212314937069,905.714281440503,910.238737319706,914.785794919366,919.355567145384,923.948167467677,928.563709922997,933.202309117761,937.864080230896,942.549139016704,947.257601807729,951.989585517649,956.745207644182,961.524586271999,966.327840075657,971.155088322549,976.006450875859,980.882048197547,985.782001351332,990.706432005702,995.655462436936,1000.62921553214,1005.62781479229,1010.65138433531,1015.70004889916,1020.77393384491,1025.87316515986,1030.9978694607,1036.14817399659,1041.3242066524,1046.5260959518,1051.75397106054,1057.00796178957,1062.28819859833,1067.59481259796,1072.92793555456,1078.28769989244,1083.67423869748,1089.08768572032,1094.52817537981,1099.99584276623,1105.49082364474,1111.01325445867,1116.56327233297,1122.1410150776,1127.74662119092,1133.38022986316,1139.04198097989,1144.73201512543,1150.45047358642,1156.19749835529,1166.60931967782,1177.11490181838,1165.78260235708,1154.55940100581,1143.44424745721,1132.43610151541,1121.5339329987,1110.73672164311,1100.04345700694,1109.94959842107,1124.38160797501,1139.00126830161,1153.81101931144,1168.81333263974,1184.01071205897,1199.40569389662,1215.00084745853,1230.7987754577,1246.80211444863,1263.01353526737,1279.43574347723,1296.07147982038,1312.92352067517,1329.99467851956,1347.28780240049,1364.80577840931,1382.55153016353,1400.52801929467,1418.73824594259,1437.18524925616,1455.87210790051,1474.80194057076,1493.9779065126,1513.40320604947,1533.08108111671,1553.0148158026,1573.20773689645,1593.66321444382,1614.38466230896,1635.37553874453,1656.6393469688,1678.17963575029,1700,1606.11807013905,1517.42073836894,1433.62168699888,1354.45041013654,1279.65134048679,1208.98302437265,1142.21734231545,1079.13877265827,1019.54369585536,963.239737182148,1140.48961859366,1257.10914869395,1444.63562298909,1299.5297593723,1412.59360834707,1606.65208034944,1648.37856303587,1712.44064445725,1578.23696084845,1751.49896382332,1757.67058566675,1759.11062836124,2050.88813360909,2075.17745103052,2211.33056989312,2318.3544752375,2133.46267596488,1913.46138719361,1968.4770099283,1761.74722165185,1662.85240166743,1418.04560869493,1783.28103817985,1833.69718798966,2026.87385585188,1873.49663740444,1994.79183224588,2185.5043163674,2376.31408323564,2563.64710535294,2414.81481703255,2527.01705102391,2523.458495417,2630.53183203015,2654.55533913953,2680.80656512137,2666.16510002232,2625.62146720228,2705.56361749124,2880.22672215592,2919.57255311388,2918.40363900955,3175.94032921915,3234.13608269744,3363.33874384097,3449.45876527706,3524.40755006468,3744.1668278782,3879.15041114724,3938.35581187652,4137.5762084809,4381.00226909623,4636.35270685596,4714.84016597177,4730.39926779696,4577.54761741944,4436.96054745513,4502.88922143317,4601.84134607197,4645.47477275243,4784.94986027667,4901.10419969504,5113.3876470349,5424.52310352605,5502.7002186461,5438.46871053511,5807.6861081164,5733.3209786611,5946.28765042712,6290.02037716148,5826.5988376114,6125.00363813802,6432.1809670477,6791.41719525994,6876.9981376193,6442.51544424906,6803.28682166631,6192.74823043119,6577.70151121394,6856.14168326042,7357.1173930632,7786,8294.62714776632,8585.96975945017,8547.68762886598,8040.78384879725
Turkmenistan,513.347393706979,,,,,,,,,,,,,,,,,,,,524.15782607278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.3870937935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.49552655975,,,,,,,,,,,,,,,,,,,,,,,6829.31879614338,,,,,,,,,,,,,,,,,5132.07582591751,4769.84520408116,3961.89096770732,3934.09988799238,3184.61644906702,2895.40631704936,3028.60636274892,2631.31799507922,2764.27314104937,3159.58582413366,3289.74242704581,3361.40326077747,3359.35256064206,3522.74163767326,3967.58184372151,4247,4656.65179584514,5114.98340684878,5563.04771125166,5702.65799510697
Turks and Caicos Islands,853.235581647711,,,,,,,,,,,,,,,,,,,,853.235581647711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.26228441023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4841.53687107834,5247.66631953741,5635.85905857158,6025.65573187121,6443.17830686383,6912.44343185431,7447.78577034732,8046.5094146189,8689.4808010063,9342.55879262073,9978.59905376137,10577.3848041547,11148.9530387258,11729.9094003331,12375.9308162278,13113.4620484779,13959.168623625,14891.7694387701,15920.7075411842,16996.6892206137,17910.3608108098,18701.8980187104,19344.3754690316,20373.6028504154,21748.5398086048,22184.9679172023,23259.4937127939,24056.1725762228,25703.3496373801,26822.4332448258,26819.7238153357,27162.8909915964,25895.7979337465,26730.6189801853,28342.3612404697,31209.0686015017,35366.870857653,38551.6702379957,43171.6621162606
